from,to,type,price,Pickup-time,Drop-off-time
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-22 12:57:37.127008,13:17
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 12:57:58.109189,14:09
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 12:57:58.110189,14:15
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,477.50",2023-10-22 12:57:58.110189,14:13
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 12:57:58.111189,14:09
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,244.47",2023-10-22 12:58:18.805075,14:29
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,502.91",2023-10-22 12:58:18.805075,14:30
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,502.21",2023-10-22 12:58:18.806075,14:32
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,330.62",2023-10-22 12:58:18.806075,14:30
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,243.52",2023-10-22 12:58:40.312150,14:29
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,501.73",2023-10-22 12:58:40.312150,14:31
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,499.90",2023-10-22 12:58:40.313152,14:28
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,329.60",2023-10-22 12:58:40.313152,14:29
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 12:59:01.860580,14:00
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 12:59:01.860580,14:00
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,679.58",2023-10-22 12:59:01.860580,14:03
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 12:59:01.861580,14:00
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 12:59:22.595071,13:37
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 12:59:22.595071,13:38
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,390.59",2023-10-22 12:59:22.596073,13:38
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 12:59:22.596073,13:37
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹881.76,2023-10-22 13:14:41.336345,14:19
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,₹976.92,2023-10-22 13:14:41.336345,14:18
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹1,979.82",2023-10-22 13:14:41.337342,14:21
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹930.55,2023-10-22 13:14:41.337342,14:18
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 13:14:59.757438,14:28
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 13:14:59.757438,14:27
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 13:14:59.758438,14:30
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 13:14:59.758438,14:26
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 13:15:17.297256,14:21
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 13:15:17.298271,14:20
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 13:15:17.299272,14:23
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 13:15:17.299272,14:19
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 13:15:34.717579,14:06
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 13:15:34.717579,14:05
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 13:15:34.718618,14:08
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 13:15:34.718618,14:05
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-22 13:15:52.981255,13:43
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-22 13:15:52.981255,13:41
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-22 13:15:52.982254,13:45
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-22 13:15:52.982254,13:41
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹952.69,2023-10-22 13:16:10.185085,14:29
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,"₹1,059.83",2023-10-22 13:16:10.186116,14:27
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹2,188.96",2023-10-22 13:16:10.186116,14:31
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,"₹1,007.63",2023-10-22 13:16:10.186116,14:27
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,114.28",2023-10-22 13:16:27.734368,14:57
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,238.05",2023-10-22 13:16:27.735353,14:56
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,542.59",2023-10-22 13:16:27.735353,15:00
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,177.76",2023-10-22 13:16:27.736361,14:56
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 13:16:46.012571,14:51
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 13:16:46.012571,14:50
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 13:16:46.013571,14:54
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 13:16:46.013571,14:50
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-22 13:17:03.875986,14:25
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹909.21,2023-10-22 13:17:03.876987,14:24
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-22 13:17:03.876987,14:27
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹867.62,2023-10-22 13:17:03.876987,14:24
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-22 13:17:21.438908,14:03
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-22 13:17:21.439907,14:02
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-22 13:17:21.439907,14:05
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-22 13:17:21.439907,14:02
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 13:17:46.206071,14:20
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,108.61",2023-10-22 13:17:46.206071,14:21
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,853.91",2023-10-22 13:17:46.207065,14:25
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹979.91,2023-10-22 13:17:46.207065,14:20
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹858.71,2023-10-22 13:18:07.566617,14:24
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,037.77",2023-10-22 13:18:07.567618,14:24
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,729.89",2023-10-22 13:18:07.567618,14:27
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹918.39,2023-10-22 13:18:07.568619,14:24
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹848.93,2023-10-22 13:18:28.879659,14:14
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,025.60",2023-10-22 13:18:28.879659,14:14
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,707.66",2023-10-22 13:18:28.879659,14:16
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹907.84,2023-10-22 13:18:28.880675,14:14
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-22 13:18:50.199054,13:58
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-22 13:18:50.200051,13:58
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-22 13:18:50.200051,14:00
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-22 13:18:50.200051,13:58
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-22 13:19:11.409055,13:39
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-22 13:19:11.410053,13:40
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹792.72,2023-10-22 13:19:11.410053,13:42
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-22 13:19:11.411050,13:39
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 13:19:33.178713,14:29
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 13:19:33.178713,14:30
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,477.50",2023-10-22 13:19:33.179712,14:32
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 13:19:33.179712,14:28
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,639.00",2023-10-22 13:19:54.900384,14:51
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,962.19",2023-10-22 13:19:54.900384,14:52
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹3,210.63",2023-10-22 13:19:54.901384,14:51
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,746.73",2023-10-22 13:19:54.901384,14:52
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,237.76",2023-10-22 13:20:16.621142,14:48
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,494.54",2023-10-22 13:20:16.621142,14:50
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,487.25",2023-10-22 13:20:16.622107,14:51
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,323.36",2023-10-22 13:20:16.622107,14:49
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 13:20:38.308845,14:21
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 13:20:38.308845,14:21
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,679.58",2023-10-22 13:20:38.308845,14:25
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 13:20:38.309847,14:21
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 13:20:59.436499,14:00
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 13:20:59.437468,14:01
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,390.59",2023-10-22 13:20:59.437468,14:02
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 13:20:59.438468,14:01
